(80, 62)
(80, 62)
(80, 61)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 61)
(80, 62)
(80, 61)
(80, 61)
(80, 61)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 61)
(80, 61)
(80, 62)
(80, 61)
(80, 61)
(80, 62)
(80, 61)
(80, 61)
(80, 61)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 61)
(80, 61)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 61)
(80, 62)
(80, 61)
(80, 61)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 61)
(80, 61)
(80, 61)
(80, 62)
(80, 62)
(80, 61)
(80, 61)
(80, 62)
(80, 61)
(80, 62)
(80, 61)
(80, 61)
(80, 61)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 61)
(80, 61)
(80, 61)
(80, 61)
(80, 62)
(80, 61)
(80, 61)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 61)
(80, 61)
(80, 61)
(80, 61)
(80, 61)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 61)
(80, 61)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 61)
(80, 62)
(80, 61)
(80, 61)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
(80, 62)
